Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,No,1,Graduate,No,1503,0,56,480,1.0,Semiurban,1
Male,No,0,Graduate,Yes,1941,2905,700,360,0.0,Rural,0
Female,No,0,Graduate,No,1000,2947,49,300,1.0,Semiurban,1
Male,Yes,0,Graduate,No,12317,0,135,180,0.0,Rural,0
Male,Yes,0,Graduate,Yes,5453,0,266,360,1.0,Urban,1
Male,No,0,Graduate,No,1667,753,250,240,1.0,Semiurban,0
Male,Yes,1,Graduate,No,2447,0,223,300,1.0,Semiurban,1
Male,Yes,2,Graduate,No,1908,2375,111,360,0.0,Rural,0
Male,Yes,0,Not Graduate,No,8776,1563,302,360,0.0,Urban,0
Male,Yes,0,Graduate,No,1103,0,232,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,3229,0,152,360,1.0,Urban,1
Male,Yes,2,Graduate,No,2762,453,155,360,1.0,Rural,1
Male,No,0,Graduate,Yes,5317,3797,111,480,0.0,Urban,0
Male,Yes,0,Graduate,No,2771,0,77,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1000,0,282,360,0.0,Semiurban,0
Male,No,1,Graduate,No,2500,1317,295,360,1.0,Semiurban,0
Male,Yes,2,Graduate,No,1509,4562,79,360,1.0,Rural,1
Male,Yes,2,Not Graduate,No,3151,0,122,360,1.0,Rural,0
Female,No,1,Graduate,No,8134,1820,123,360,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,1000,2481,131,360,0.0,Rural,0
Female,Yes,0,Graduate,No,1702,687,139,360,1.0,Rural,1
Male,Yes,0,Graduate,Yes,2024,1041,237,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,2282,1654,85,480,1.0,Rural,1
Male,Yes,0,Graduate,No,5004,1062,80,180,1.0,Semiurban,1
Female,No,0,Not Graduate,Yes,2639,1108,282,240,0.0,Semiurban,0
Male,Yes,0,Graduate,No,3988,1465,101,240,1.0,Semiurban,1
Female,Yes,3+,Graduate,No,1923,2669,62,360,0.0,Semiurban,0
Female,Yes,1,Graduate,No,3501,1471,100,300,1.0,Urban,1
Male,Yes,2,Graduate,No,5138,0,110,360,0.0,Rural,0
Male,Yes,1,Graduate,No,1785,0,341,360,0.0,Rural,0
Male,Yes,0,Graduate,Yes,5151,853,233,360,1.0,Rural,1
Male,Yes,1,Graduate,No,3092,0,267,360,0.0,Urban,0
Female,Yes,0,Graduate,No,6197,1218,219,360,1.0,Rural,1
Female,Yes,1,Not Graduate,No,2588,0,236,360,1.0,Urban,0
Male,Yes,0,Graduate,No,3892,635,88,360,1.0,Semiurban,1
Male,No,3+,Graduate,Yes,2897,0,119,360,1.0,Urban,0
Female,Yes,0,Graduate,No,2786,1473,74,300,1.0,Urban,1
Male,Yes,0,Graduate,No,3573,1552,118,300,1.0,Semiurban,1
Female,Yes,3+,Graduate,No,4340,0,202,480,0.0,Semiurban,0
Male,No,0,Not Graduate,No,1243,3320,145,360,1.0,Rural,0
Male,Yes,1,Not Graduate,No,8131,0,294,180,1.0,Rural,0
Male,No,1,Graduate,No,1000,0,67,360,1.0,Rural,0
Male,No,2,Not Graduate,No,1845,0,181,360,1.0,Semiurban,0
Male,No,3+,Graduate,No,2790,0,63,360,1.0,Rural,0
Male,Yes,3+,Graduate,No,3978,2931,142,300,1.0,Rural,1
Male,Yes,0,Graduate,Yes,8985,0,209,360,1.0,Semiurban,1
Male,No,2,Graduate,Yes,1000,1271,118,240,1.0,Rural,0
Female,No,1,Graduate,Yes,2089,0,186,360,1.0,Semiurban,0
Male,No,1,Graduate,No,1000,2455,75,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3047,0,49,300,1.0,Semiurban,1
Male,Yes,1,Graduate,No,3605,1997,187,360,0.0,Semiurban,0
Male,Yes,3+,Graduate,No,9077,3796,382,120,1.0,Rural,1
Male,No,3+,Not Graduate,Yes,3243,6260,73,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,6190,0,279,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,4485,5528,137,360,1.0,Rural,1
Male,No,0,Graduate,No,2198,0,60,360,1.0,Rural,1
Male,Yes,2,Graduate,No,1111,0,68,360,1.0,Urban,1
Male,No,1,Graduate,Yes,3613,4036,135,360,1.0,Urban,1
Female,Yes,0,Graduate,No,1048,1055,105,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,7380,1351,61,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2661,5129,48,360,1.0,Urban,1
Male,No,0,Graduate,No,6881,0,80,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,2129,0,150,360,1.0,Rural,0
Male,Yes,1,Graduate,No,3598,0,133,240,1.0,Rural,1
Male,No,0,Graduate,No,3451,3707,99,180,1.0,Semiurban,1
Female,Yes,0,Not Graduate,Yes,2888,2343,151,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2202,0,250,360,0.0,Semiurban,0
Male,Yes,3+,Not Graduate,No,3923,1389,170,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1558,2141,124,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,1278,4665,234,240,1.0,Urban,1
Male,Yes,0,Graduate,No,7115,2086,75,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,4959,6635,117,360,0.0,Semiurban,0
Male,Yes,1,Not Graduate,No,3121,1054,119,300,1.0,Semiurban,1
Female,No,1,Graduate,No,9562,0,63,180,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,2471,0,104,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,7524,0,38,360,1.0,Urban,1
Male,Yes,0,Graduate,No,3370,1649,422,360,1.0,Urban,1
Male,Yes,1,Not Graduate,Yes,1454,2322,76,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,10868,2476,347,360,1.0,Urban,1
Male,Yes,1,Graduate,No,5964,0,137,300,1.0,Urban,1
Male,No,2,Graduate,No,2738,2389,188,360,1.0,Semiurban,1
Female,Yes,2,Graduate,No,4959,3605,100,480,1.0,Rural,1
Male,No,0,Graduate,No,2247,1881,152,360,1.0,Urban,1
Male,No,0,Graduate,No,5326,4948,198,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,1000,7624,200,360,1.0,Rural,1
Male,Yes,1,Graduate,No,1459,0,213,360,1.0,Rural,0
Male,Yes,2,Not Graduate,No,5916,0,107,360,1.0,Urban,1
Male,No,0,Graduate,Yes,2502,0,100,360,1.0,Rural,0
Male,Yes,0,Graduate,No,3447,2141,51,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,1161,0,183,360,0.0,Rural,0
Female,Yes,2,Graduate,No,10867,2749,257,360,1.0,Semiurban,1
Male,No,0,Graduate,No,6859,2383,354,300,1.0,Rural,1
Male,No,0,Not Graduate,No,2590,0,161,300,1.0,Rural,0
Male,Yes,0,Graduate,No,2245,1234,84,360,1.0,Semiurban,1
Male,No,0,Not Graduate,No,6128,0,48,360,1.0,Rural,1
Male,Yes,3+,Graduate,Yes,11940,0,250,240,1.0,Urban,1
Male,Yes,2,Graduate,No,5811,3334,45,360,1.0,Urban,1
Female,No,2,Graduate,No,13633,0,109,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,1562,3353,117,360,0.0,Rural,0
Male,Yes,2,Graduate,No,1679,1447,128,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,1296,1332,137,360,1.0,Semiurban,1
Male,No,0,Graduate,No,4061,1154,145,120,1.0,Semiurban,1
Male,No,0,Not Graduate,Yes,3370,0,31,360,1.0,Urban,1
Male,Yes,0,Graduate,No,2680,1403,135,360,0.0,Semiurban,0
Male,No,2,Graduate,No,5252,0,35,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,7063,0,208,360,1.0,Rural,1
Male,Yes,0,Graduate,Yes,1024,0,96,120,1.0,Urban,0
Female,Yes,0,Not Graduate,No,1962,0,36,360,0.0,Semiurban,0
Female,Yes,0,Graduate,No,5292,1379,82,360,1.0,Urban,1
Male,Yes,0,Graduate,No,2148,0,95,360,0.0,Urban,0
Male,No,1,Graduate,No,1704,2370,274,360,1.0,Semiurban,1
Male,Yes,2,Graduate,Yes,6081,914,151,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,1208,3794,165,360,0.0,Urban,0
Female,Yes,0,Graduate,Yes,2413,2649,272,300,1.0,Urban,1
Male,Yes,1,Graduate,No,3752,0,126,360,0.0,Rural,0
Female,No,2,Graduate,No,1994,1202,211,120,1.0,Rural,0
Male,Yes,0,Graduate,No,5157,1918,202,300,0.0,Urban,0
Male,Yes,0,Graduate,Yes,2001,0,62,360,1.0,Semiurban,1
Male,No,1,Graduate,No,7990,2118,324,360,1.0,Urban,1
Male,Yes,0,Graduate,No,2729,755,57,240,0.0,Rural,0
Male,Yes,0,Graduate,No,4768,0,232,360,1.0,Semiurban,1
Female,Yes,1,Graduate,No,5025,0,54,360,1.0,Rural,1
Female,Yes,1,Graduate,No,1921,0,192,360,1.0,Urban,1
Male,No,1,Graduate,No,1000,504,410,480,1.0,Semiurban,0
Male,No,2,Graduate,No,3837,595,118,300,0.0,Semiurban,0
Male,Yes,1,Graduate,No,3135,2954,115,360,1.0,Urban,1
Male,No,0,Graduate,No,4398,1302,193,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,2543,999,110,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2205,3875,399,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,12160,2200,150,360,1.0,Urban,1
Male,Yes,1,Graduate,No,1063,3051,110,240,1.0,Semiurban,1
Male,Yes,2,Graduate,No,4982,1636,97,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,1993,9025,76,480,1.0,Urban,1
Male,No,1,Graduate,No,2356,1258,92,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,2387,5149,108,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1698,0,100,360,1.0,Semiurban,1
Female,Yes,2,Graduate,No,4446,0,90,360,1.0,Semiurban,1
Male,Yes,1,Graduate,Yes,7890,2415,473,360,0.0,Semiurban,0
Female,Yes,1,Graduate,No,4142,0,72,360,1.0,Semiurban,1
Female,Yes,2,Graduate,No,3204,962,146,180,1.0,Rural,0
Male,No,1,Graduate,Yes,1494,0,191,360,1.0,Semiurban,0
Female,Yes,2,Graduate,No,4280,0,195,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,13486,0,129,360,1.0,Urban,1
Female,Yes,2,Graduate,No,2283,0,116,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,2291,0,176,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,2012,1343,157,360,1.0,Urban,1
Female,No,1,Not Graduate,No,2116,813,114,360,0.0,Semiurban,0
Female,Yes,0,Graduate,No,1000,3180,52,360,1.0,Urban,1
Female,Yes,3+,Graduate,No,3958,1782,101,360,0.0,Urban,0
Male,Yes,0,Graduate,No,1649,3750,67,360,1.0,Urban,1
Male,Yes,1,Graduate,No,1000,2351,89,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,Yes,5050,1806,136,360,1.0,Rural,1
Male,No,1,Graduate,No,1397,1649,166,240,0.0,Urban,0
Male,Yes,0,Graduate,No,2351,0,390,360,1.0,Semiurban,1
Male,No,0,Not Graduate,No,8320,0,97,360,0.0,Urban,0
Female,Yes,0,Graduate,Yes,1111,0,213,360,1.0,Urban,1
Male,No,3+,Graduate,No,1019,0,161,360,1.0,Rural,0
Female,Yes,0,Graduate,No,3599,1657,292,360,0.0,Semiurban,0
Male,No,0,Graduate,No,6665,0,189,360,0.0,Urban,0
Female,Yes,2,Graduate,No,1000,3475,73,360,1.0,Urban,1
Female,No,0,Graduate,No,3965,1688,47,360,1.0,Rural,1
Male,Yes,3+,Graduate,No,4476,1824,161,360,1.0,Urban,1
Male,Yes,0,Graduate,No,1000,1261,97,360,1.0,Semiurban,1
Male,Yes,1,Not Graduate,No,5213,0,74,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5506,2230,62,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,2396,0,147,360,1.0,Semiurban,0
Male,No,1,Graduate,No,7162,1277,331,360,1.0,Rural,1
Male,Yes,1,Graduate,No,6604,1373,105,360,0.0,Urban,0
Male,Yes,2,Not Graduate,No,3204,2908,191,300,1.0,Rural,1
Male,Yes,0,Graduate,No,2173,2103,126,360,1.0,Urban,1
Male,No,0,Graduate,No,1508,1049,61,300,0.0,Semiurban,0
Male,No,0,Graduate,No,2903,0,208,300,1.0,Rural,0
Female,No,3+,Graduate,No,4441,0,69,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2375,2894,136,360,1.0,Rural,1
Female,Yes,0,Not Graduate,No,1000,846,109,360,1.0,Rural,0
Male,No,0,Graduate,No,7245,5605,229,360,1.0,Urban,1
Male,Yes,0,Graduate,No,3405,0,71,480,1.0,Semiurban,1
Male,No,0,Graduate,No,2285,3609,169,360,1.0,Rural,1
Male,No,3+,Graduate,No,5431,1721,81,360,1.0,Semiurban,1
Male,No,0,Graduate,No,8666,1451,98,360,0.0,Urban,0
Male,No,2,Graduate,Yes,1000,2020,15,360,1.0,Urban,1
Male,Yes,0,Graduate,No,4039,2641,471,300,1.0,Urban,1
Male,Yes,1,Graduate,No,1098,0,186,360,1.0,Urban,0
Male,No,3+,Not Graduate,No,4227,1108,84,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3260,0,68,300,1.0,Urban,1
Male,No,3+,Graduate,No,4651,0,99,360,1.0,Urban,1
Female,No,0,Graduate,No,2101,1273,206,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,1000,11208,43,360,1.0,Semiurban,1
Male,No,1,Graduate,No,2174,1011,123,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,3963,3599,388,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,6067,1272,68,360,0.0,Urban,0
Male,Yes,0,Not Graduate,No,1312,0,140,360,1.0,Urban,0
Female,Yes,0,Graduate,No,6117,2677,503,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,1894,0,196,360,1.0,Semiurban,0
Male,Yes,0,Graduate,No,3841,1603,144,360,1.0,Urban,1
Male,No,0,Not Graduate,No,2086,0,181,360,1.0,Rural,0
Male,No,2,Graduate,No,3386,1269,105,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5565,2080,292,360,1.0,Rural,1
Male,Yes,0,Not Graduate,Yes,1262,0,105,360,0.0,Semiurban,0
Male,No,1,Graduate,No,1852,0,41,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,3393,0,106,360,1.0,Rural,1
Female,Yes,0,Graduate,No,16012,0,75,180,0.0,Rural,0
Female,Yes,0,Not Graduate,No,1629,0,113,180,1.0,Semiurban,0
Male,Yes,3+,Graduate,Yes,12432,7820,114,360,1.0,Rural,1
Male,Yes,2,Graduate,Yes,12125,1093,275,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2784,3668,203,360,1.0,Rural,1
Male,Yes,1,Graduate,No,2419,3022,157,360,0.0,Semiurban,0
Male,Yes,0,Not Graduate,No,1836,1793,134,360,0.0,Rural,0
Male,Yes,1,Graduate,No,2841,1075,71,360,0.0,Urban,0
Female,Yes,1,Graduate,No,1113,1140,36,360,1.0,Urban,1
Male,No,1,Not Graduate,No,2826,1325,143,360,1.0,Semiurban,0
Male,No,0,Graduate,Yes,8499,619,216,480,1.0,Urban,1
Male,No,0,Graduate,No,1943,0,125,360,1.0,Urban,0
Male,Yes,0,Graduate,No,2518,742,97,360,1.0,Urban,1
Female,No,2,Graduate,Yes,1000,4054,177,360,1.0,Semiurban,1
Male,No,0,Graduate,Yes,3873,0,127,360,1.0,Rural,1
Male,No,2,Graduate,No,3587,2897,369,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,3116,0,281,360,1.0,Rural,0
Male,Yes,0,Graduate,No,2561,0,238,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,2428,0,211,300,0.0,Urban,0
Male,No,1,Graduate,No,4235,1253,61,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,2921,1927,199,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,Yes,3716,2830,168,240,0.0,Urban,0
Male,No,1,Graduate,No,3465,0,193,360,0.0,Urban,0
Male,No,0,Graduate,No,6544,11590,180,360,1.0,Semiurban,1
Male,No,2,Graduate,Yes,4788,1839,176,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3411,0,678,360,1.0,Semiurban,1
Male,No,2,Graduate,No,8629,3843,128,360,0.0,Rural,0
Female,Yes,3+,Graduate,No,4000,0,235,360,0.0,Rural,0
Female,Yes,0,Graduate,No,7431,0,101,360,1.0,Rural,1
Female,Yes,1,Graduate,No,4559,1954,215,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,1000,733,235,360,1.0,Urban,0
Male,Yes,0,Not Graduate,No,7430,0,167,360,1.0,Semiurban,1
Male,No,0,Graduate,No,3276,0,365,360,1.0,Rural,0
Male,Yes,2,Graduate,No,2874,0,78,360,1.0,Semiurban,1
Female,No,3+,Graduate,No,3629,0,100,360,0.0,Rural,0
Male,Yes,3+,Graduate,No,2341,0,152,240,1.0,Semiurban,0
Male,Yes,0,Graduate,No,3494,0,227,240,1.0,Semiurban,1
Male,Yes,2,Graduate,No,1969,3408,149,360,1.0,Urban,1
Male,Yes,1,Graduate,No,7273,4279,290,360,1.0,Rural,1
Male,Yes,0,Graduate,No,2753,3099,90,360,1.0,Rural,1
Male,Yes,0,Graduate,No,2280,1638,67,360,1.0,Rural,1
Male,Yes,0,Graduate,No,1560,0,161,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,3598,0,128,360,1.0,Urban,1
Male,Yes,1,Graduate,No,3398,1937,185,300,0.0,Urban,0
Female,No,1,Graduate,No,3912,0,132,360,1.0,Rural,1
Female,Yes,0,Graduate,No,1452,0,109,240,0.0,Semiurban,0
Female,No,1,Graduate,No,1000,0,128,360,0.0,Urban,0
Female,No,0,Graduate,No,4618,690,136,360,0.0,Semiurban,0
Male,No,0,Graduate,No,8427,2001,111,360,1.0,Semiurban,1
Male,No,1,Graduate,No,1453,2271,118,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,9068,4541,105,120,0.0,Semiurban,0
Male,No,2,Not Graduate,No,3636,3968,224,360,1.0,Semiurban,1
Female,No,0,Graduate,No,2966,0,150,360,1.0,Rural,0
Male,Yes,1,Graduate,No,2256,0,520,360,1.0,Urban,0
Female,Yes,0,Graduate,No,1130,0,147,180,1.0,Urban,1
Male,Yes,1,Not Graduate,No,5951,0,96,360,1.0,Semiurban,1
Male,No,0,Graduate,No,1732,0,666,360,0.0,Rural,0
Male,No,0,Not Graduate,No,1726,0,172,360,0.0,Semiurban,0
Female,Yes,3+,Graduate,No,5969,0,243,300,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,1000,0,191,360,1.0,Semiurban,0
Male,Yes,2,Not Graduate,No,1026,539,195,120,1.0,Semiurban,0
Male,Yes,3+,Graduate,No,2943,1804,185,360,1.0,Rural,1
Male,No,0,Graduate,Yes,3660,1120,69,360,1.0,Rural,1
Male,Yes,0,Graduate,No,4185,0,167,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,2413,1633,60,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,Yes,17522,0,120,240,1.0,Urban,1
Male,No,3+,Graduate,No,2541,0,86,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,2536,0,166,360,1.0,Semiurban,1
Male,No,2,Graduate,No,1706,1916,164,480,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,3251,1048,179,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,4584,0,159,360,0.0,Rural,0
Male,Yes,3+,Graduate,No,6922,0,93,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,1051,1571,114,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,2509,0,233,360,1.0,Urban,1
Male,No,0,Graduate,No,4075,0,254,360,1.0,Semiurban,0
Male,No,0,Not Graduate,Yes,4495,0,67,360,0.0,Rural,0
Male,No,2,Graduate,No,2994,2499,53,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,4357,0,86,120,1.0,Semiurban,1
Male,No,0,Graduate,No,1692,0,251,360,1.0,Urban,0
Male,Yes,0,Graduate,No,8870,0,278,120,0.0,Semiurban,0
Male,Yes,3+,Not Graduate,No,5972,1998,77,480,0.0,Rural,0
Male,Yes,1,Graduate,No,1162,3619,161,300,1.0,Semiurban,1
Male,Yes,0,Graduate,No,1404,0,403,360,1.0,Rural,0
Male,No,0,Graduate,Yes,1432,1565,172,360,1.0,Rural,0
Male,Yes,3+,Graduate,No,4791,2866,315,360,1.0,Rural,1
Male,Yes,2,Graduate,No,1212,1608,244,360,1.0,Rural,0
Male,Yes,0,Graduate,No,2364,1845,77,360,0.0,Urban,0
Male,Yes,0,Graduate,No,4098,1360,119,300,0.0,Rural,0
Female,Yes,0,Graduate,No,2846,1621,137,360,0.0,Urban,0
Male,Yes,0,Graduate,No,3573,0,142,360,1.0,Urban,1
Male,No,1,Not Graduate,No,1413,1911,232,360,1.0,Urban,0
Male,No,3+,Not Graduate,No,4520,1960,171,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,1940,758,23,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,2375,1501,61,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,3520,1564,36,360,1.0,Urban,1
Male,No,1,Graduate,No,3203,1099,149,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,3031,1831,155,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,1762,1397,159,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,2417,1896,75,360,1.0,Urban,1
Male,Yes,1,Not Graduate,No,2985,1944,201,360,1.0,Urban,1
Female,Yes,0,Graduate,No,1138,1018,206,360,1.0,Urban,1
Female,No,0,Graduate,No,2156,1423,63,360,1.0,Urban,1
Male,Yes,0,Graduate,No,3910,1893,55,360,1.0,Semiurban,1
Female,Yes,3+,Graduate,No,1219,0,134,360,0.0,Semiurban,0
Male,No,0,Graduate,No,6698,0,393,240,0.0,Semiurban,0
Male,No,2,Graduate,No,7249,1215,372,360,0.0,Semiurban,0
Male,Yes,0,Not Graduate,No,1246,2297,188,360,0.0,Semiurban,0
Female,Yes,2,Graduate,Yes,7710,0,86,360,0.0,Rural,0
Male,Yes,1,Graduate,Yes,2695,0,228,360,1.0,Urban,0
Male,No,2,Graduate,No,3995,2511,102,360,1.0,Rural,1
Male,Yes,0,Graduate,No,2105,2794,84,240,1.0,Semiurban,1
Female,No,1,Graduate,No,5688,4289,37,360,0.0,Urban,0
Male,No,1,Not Graduate,No,3961,3447,142,360,1.0,Rural,1
Male,Yes,0,Graduate,No,1685,0,92,360,1.0,Rural,0
Male,Yes,0,Graduate,No,1318,0,142,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,1072,0,33,300,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3400,734,148,360,0.0,Semiurban,0
Female,Yes,2,Not Graduate,Yes,4450,0,31,360,1.0,Urban,1
Male,No,0,Graduate,No,4701,1884,257,180,1.0,Urban,1
Male,No,0,Not Graduate,No,2744,1304,183,300,1.0,Rural,0
Male,Yes,1,Graduate,No,1326,2967,113,360,0.0,Rural,0
Female,No,0,Graduate,No,1849,591,188,360,1.0,Urban,0
Male,Yes,0,Graduate,No,6678,0,74,360,1.0,Rural,1
Male,Yes,0,Graduate,No,2123,1351,140,360,0.0,Rural,0
Female,Yes,3+,Graduate,No,3295,0,216,360,1.0,Urban,0
Female,Yes,2,Not Graduate,Yes,1403,0,20,360,1.0,Semiurban,1
Female,No,2,Graduate,No,3772,799,102,360,1.0,Semiurban,1
Female,No,0,Graduate,No,2163,0,132,360,1.0,Rural,0
Male,Yes,2,Graduate,No,6202,3117,119,360,1.0,Rural,1
Male,Yes,0,Graduate,Yes,5122,2664,321,120,1.0,Urban,1
Male,Yes,0,Graduate,No,2106,0,68,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,2728,0,92,360,0.0,Rural,0
Male,No,1,Graduate,No,2026,2151,42,360,1.0,Rural,1
Male,No,0,Graduate,No,1103,7330,332,180,1.0,Urban,1
Male,Yes,0,Graduate,No,1635,2303,115,240,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3424,1661,103,360,0.0,Rural,0
Male,Yes,0,Graduate,No,3743,1081,130,360,1.0,Urban,1
Female,Yes,1,Graduate,No,3307,1156,196,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,Yes,2413,0,165,360,0.0,Rural,0
Male,Yes,1,Graduate,No,5728,4116,657,360,1.0,Urban,1
Male,No,0,Graduate,No,3116,1827,176,360,1.0,Rural,1
Male,No,2,Graduate,No,4876,2538,101,180,1.0,Urban,1
Male,Yes,1,Graduate,No,1000,4485,95,360,0.0,Urban,0
Female,Yes,0,Not Graduate,No,1000,439,106,360,1.0,Urban,0
Male,Yes,0,Graduate,No,3636,0,54,360,1.0,Urban,1
Male,Yes,1,Not Graduate,No,1099,1869,137,240,1.0,Urban,0
Female,No,2,Not Graduate,No,2569,2347,214,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,2412,1099,92,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,9055,0,82,360,1.0,Rural,1
Male,Yes,2,Graduate,Yes,3944,0,333,360,1.0,Semiurban,0
Male,No,1,Graduate,No,3347,7560,57,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5355,3301,38,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3858,0,67,300,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2163,1611,53,360,1.0,Semiurban,1
Female,No,1,Graduate,No,6310,0,169,360,0.0,Urban,0
Male,No,0,Graduate,No,1370,1131,108,360,0.0,Rural,0
Male,Yes,3+,Not Graduate,No,3737,1348,117,360,1.0,Semiurban,1
Male,No,0,Graduate,Yes,1008,0,268,360,0.0,Urban,0
Male,No,0,Not Graduate,No,3438,1170,88,360,1.0,Semiurban,1
Male,No,0,Graduate,No,3412,1291,213,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,9638,0,332,360,1.0,Urban,1
Male,Yes,2,Graduate,No,1000,1956,102,300,0.0,Rural,0
Female,Yes,0,Graduate,No,1957,2247,208,360,1.0,Semiurban,1
Male,No,1,Graduate,No,5302,1791,116,360,0.0,Semiurban,0
Male,Yes,1,Graduate,Yes,3769,0,233,300,0.0,Semiurban,0
Female,No,0,Not Graduate,No,3381,0,52,360,1.0,Rural,1
Male,Yes,0,Graduate,No,1526,1280,50,120,1.0,Urban,1
Male,No,0,Graduate,No,1971,0,106,360,1.0,Semiurban,0
Male,No,0,Not Graduate,Yes,7126,2391,78,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,2875,0,98,360,0.0,Rural,0
Male,No,0,Graduate,No,3876,3175,117,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,2750,2847,206,360,1.0,Urban,1
Female,No,0,Not Graduate,Yes,1302,1668,105,360,1.0,Rural,0
Male,Yes,1,Graduate,Yes,5731,1321,81,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,4239,1154,108,360,1.0,Semiurban,1
Male,No,0,Graduate,No,14972,731,84,300,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,1464,0,76,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5301,1628,51,360,1.0,Urban,1
Male,Yes,1,Not Graduate,No,1190,855,140,360,1.0,Urban,0
Female,Yes,0,Graduate,No,3328,0,95,360,1.0,Rural,1
